,make,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
38006,Ford, Focus,2016,14545,Manual,33461,Petrol,200,41.5,2.0
38007,Ford, Focus,2018,12299,Manual,13430,Petrol,145,57.7,1.0
38008,Ford, Fiesta,2013,6299,Manual,41177,Petrol,30,54.3,1.2
38009,Ford, Kuga,2017,13499,Manual,43645,Diesel,125,60.1,2.0
38010,Ford, Fiesta,2017,10299,Manual,21245,Petrol,20,62.8,1.0
38011,Ford, Focus,2016,10999,Manual,28848,Diesel,20,67.3,1.5
38012,Ford, C-MAX,2016,9795,Automatic,25481,Diesel,20,64.2,1.5
38013,Ford, Mondeo,2015,8999,Manual,86388,Diesel,30,64.2,2.0
38014,Ford, Galaxy,2017,17999,Manual,32841,Diesel,125,56.5,2.0
38015,Ford, Grand C-MAX,2016,9351,Manual,59478,Petrol,30,54.3,1.0
38016,Ford, Focus,2017,12299,Manual,17779,Petrol,145,57.7,1.0
38017,Ford, Focus,2018,18256,Manual,10138,Diesel,145,67.3,2.0
38018,Ford, Fiesta,2015,7995,Manual,45000,Petrol,0,65.7,1.0
38019,Ford, Fiesta,2012,5295,Automatic,78500,Petrol,165,42.8,1.4
38020,Ford, EcoSport,2016,10995,Automatic,7600,Petrol,160,44.8,1.5
38021,Ford, Focus,2017,13195,Manual,13000,Petrol,20,60.1,1.0
38022,Ford, Kuga,2014,10499,Manual,40114,Diesel,200,47.9,2.0
38023,Ford, Focus,2017,22000,Manual,36437,Petrol,235,36.7,2.3
38024,Ford, KA,2011,3000,Manual,64304,Petrol,30,57.7,1.2
38025,Ford, B-MAX,2016,8000,Manual,5811,Petrol,145,47.1,1.4
38026,Ford, KA,2014,3595,Manual,53332,Petrol,30,57.7,1.2
38027,Ford, Fiesta,2017,9899,Manual,30526,Petrol,0,65.7,1.0
38028,Ford, Kuga,2019,19799,Manual,7767,Diesel,145,47.9,2.0
38029,Ford, Focus,2014,7599,Automatic,39915,Petrol,160,44.1,1.6
38030,Ford, Fiesta,2016,7999,Manual,31757,Diesel,0,78.5,1.5
38031,Ford, Kuga,2017,15999,Manual,30046,Diesel,145,60.1,2.0
38032,Ford, Fiesta,2016,8299,Manual,17795,Petrol,125,54.3,1.2
38033,Ford, Focus,2013,7299,Manual,62943,Diesel,20,67.3,1.6
38034,Ford, Focus,2015,8299,Automatic,52816,Diesel,20,67.3,1.5
38035,Ford, Fiesta,2017,8599,Manual,30925,Petrol,0,65.7,1.0
38036,Ford, Mondeo,2014,9149,Manual,32904,Diesel,30,61.4,2.0
38037,Ford, Focus,2016,11995,Automatic,12320,Petrol,125,51.4,1.0
38038,Ford, Fiesta,2017,8995,Manual,9202,Petrol,0,65.7,1.0
38039,Ford, Fiesta,2014,6599,Manual,38217,Petrol,30,54.3,1.2
38040,Ford, Fiesta,2015,7499,Manual,31737,Petrol,0,65.7,1.0
38041,Ford, Focus,2016,8599,Manual,58312,Diesel,0,74.3,1.5
38042,Ford, Fiesta,2015,7099,Manual,44893,Petrol,125,54.3,1.2
38043,Ford, Mondeo,2015,9299,Automatic,78798,Diesel,125,57.7,2.0
38044,Ford, Fiesta,2016,7099,Manual,19245,Petrol,125,54.3,1.2
38045,Ford, Focus,2016,11599,Manual,12527,Petrol,125,50.4,1.5
38046,Ford, Mondeo,2018,12999,Manual,23733,Diesel,145,47.1,2.0
38047,Ford, Focus,2018,16799,Automatic,14196,Diesel,145,74.3,1.5
38048,Ford, Fiesta,2017,9299,Manual,20556,Petrol,145,65.7,1.0
38049,Ford, Fiesta,2015,7549,Manual,41295,Diesel,0,78.5,1.5
38050,Ford, Focus,2017,10799,Manual,48370,Diesel,145,74.3,1.5
38051,Ford, Fiesta,2018,8999,Manual,10498,Petrol,145,64.2,1.1
38052,Ford, Edge,2016,19999,Automatic,24641,Diesel,160,48.7,2.0
38053,Ford, Fiesta,2014,7499,Manual,82508,Petrol,145,47.9,1.6
38054,Ford, Fiesta,2013,6299,Manual,49795,Petrol,30,54.3,1.2
38055,Ford, Mondeo,2017,9999,Manual,64447,Petrol,145,48.7,1.5
38056,Ford, Fiesta,2014,7299,Manual,37812,Diesel,0,76.4,1.5
38057,Ford, Fiesta,2016,8299,Manual,34132,Petrol,0,65.7,1.0
38058,Ford, Fiesta,2016,8699,Manual,27223,Petrol,0,65.7,1.0
38059,Ford, S-MAX,2013,7899,Automatic,81514,Diesel,200,47.1,2.0
38060,Ford, C-MAX,2017,11399,Manual,5856,Petrol,145,44.1,1.6
38061,Ford, Focus,2017,12499,Manual,11830,Petrol,145,57.7,1.0
38062,Ford, Fiesta,2017,10899,Manual,13197,Petrol,145,65.7,1.0
38063,Ford, Fiesta,2015,8499,Manual,22328,Petrol,0,65.7,1.0
38064,Ford, Fiesta,2017,8799,Manual,28748,Petrol,0,65.7,1.0
38065,Ford, Fiesta,2015,7499,Manual,26311,Diesel,0,78.5,1.5
38066,Ford, Mondeo,2018,13999,Automatic,34300,Diesel,145,45.6,2.0
38067,Ford, Focus,2014,14299,Manual,22035,Petrol,235,39.2,2.0
38068,Ford, Mondeo,2016,12699,Automatic,46693,Diesel,125,57.7,2.0
38069,Ford, Focus,2018,12899,Manual,13791,Petrol,145,57.7,1.0
38070,Ford, Fiesta,2016,7999,Manual,23069,Petrol,125,54.3,1.2
38071,Ford, Fiesta,2013,7499,Manual,20163,Petrol,0,65.7,1.0
38072,Ford, Focus,2016,13999,Manual,43150,Diesel,20,67.3,2.0
38073,Ford, Fiesta,2016,8599,Manual,5454,Petrol,0,65.7,1.0
38074,Ford, Fiesta,2018,9899,Manual,20521,Petrol,145,65.7,1.0
38075,Ford, Kuga,2019,17499,Manual,8790,Petrol,145,39.2,1.5
38076,Ford, Kuga,2017,14099,Manual,33266,Diesel,145,54.3,2.0
38077,Ford, Focus,2017,11399,Automatic,20928,Petrol,125,51.4,1.0
38078,Ford, Focus,2015,11499,Manual,42043,Petrol,200,41.5,2.0
38079,Ford, Kuga,2017,15499,Manual,25942,Diesel,145,54.3,2.0
38080,Ford, Focus,2017,18262,Manual,14800,Petrol,200,41.5,2.0
38081,Ford, EcoSport,2019,17495,Manual,4798,Diesel,150,58.9,1.5
38082,Ford, Focus,2012,5499,Manual,53126,Petrol,145,47.9,1.6
38083,Ford, Focus,2013,6399,Manual,40942,Petrol,20,58.9,1.0
38084,Ford, Kuga,2018,12699,Manual,34003,Petrol,145,45.6,1.5
38085,Ford, S-MAX,2017,19999,Manual,17116,Diesel,125,51.4,2.0
38086,Ford, Focus,2014,7795,Manual,55202,Diesel,125,56.5,2.0
38087,Ford, Fiesta,2014,5599,Manual,75943,Petrol,30,54.3,1.2
38088,Ford, Fiesta,2016,9799,Manual,28927,Diesel,0,78.5,1.5
38089,Ford, Fiesta,2015,7799,Manual,40909,Petrol,0,65.7,1.0
38090,Ford, KA,2014,5399,Manual,24962,Petrol,30,57.7,1.2
38091,Ford, Mondeo,2018,14399,Automatic,29582,Diesel,145,45.6,2.0
38092,Ford, Grand C-MAX,2016,10499,Automatic,34045,Diesel,125,56.5,2.0
38093,Ford, Focus,2016,9995,Manual,37774,Diesel,0,74.3,1.5
38094,Ford, C-MAX,2016,9399,Manual,30608,Petrol,160,44.1,1.6
38095,Ford, Mondeo,2018,14399,Automatic,28997,Diesel,145,45.6,2.0
38096,Ford, Mondeo,2018,12499,Manual,31199,Diesel,145,47.1,2.0
38097,Ford, S-MAX,2013,10000,Semi-Auto,80611,Diesel,205,47.1,2.0
38098,Ford, Focus,2018,12195,Manual,6300,Petrol,145,57.7,1.0
38099,Ford, Focus,2013,6995,Automatic,28860,Petrol,160,44.1,1.6
38100,Ford, KA,2007,1295,Manual,88000,Petrol,200,43.5,1.3
38101,Ford, Mondeo,2005,1295,Manual,103000,Diesel,185,48.7,2.0
38102,Ford, Focus,2008,1995,Manual,141000,Petrol,200,42.2,1.6
38103,Ford, Focus,2011,3295,Manual,86000,Petrol,200,42.2,1.6
38104,Ford, Fiesta,2017,8995,Manual,19128,Petrol,0,65.7,1.0
38105,Ford, S-MAX,2006,2995,Manual,111000,Diesel,200,45.6,1.8
38106,Ford, Fiesta,2007,1595,Manual,115000,Petrol,160,45.6,1.4
38107,Ford, C-MAX,2007,1995,Manual,1995,Petrol,240,39.8,1.8
38108,Ford, Kuga,2019,16499,Manual,11015,Diesel,145,38.2,2.0
38109,Ford, Fiesta,2018,9399,Manual,28257,Petrol,145,65.7,1.0
38110,Ford, Focus,2017,12619,Manual,20879,Petrol,145,57.7,1.0
38111,Ford, KA,2014,4999,Manual,49439,Petrol,30,57.7,1.2
38112,Ford, Focus,2017,12339,Manual,17333,Petrol,145,57.7,1.0
38113,Ford, Fiesta,2018,14249,Manual,7178,Petrol,145,58.9,1.0
38114,Ford, Fiesta,2016,8999,Manual,17299,Petrol,20,62.8,1.0
38115,Ford, Focus,2017,12949,Manual,7755,Petrol,145,57.7,1.0
38116,Ford, Focus,2018,13399,Manual,10040,Petrol,145,57.7,1.0
38117,Ford, Fiesta,2016,8599,Automatic,30373,Petrol,0,57.7,1.0
38118,Ford, Fiesta,2005,1295,Manual,119000,Petrol,165,45.6,1.2
38119,Ford, Fiesta,2014,6999,Manual,33754,Petrol,30,54.3,1.2
38120,Ford, Fiesta,2014,7999,Manual,17379,Petrol,0,65.7,1.0
38121,Ford, Fiesta,2011,4999,Manual,57149,Petrol,125,50.4,1.2
38122,Ford, Focus,2011,4999,Manual,99614,Petrol,145,47.9,1.6
38123,Ford, Focus,2014,7999,Manual,29839,Petrol,30,56.5,1.0
38124,Ford, Fiesta,2017,11995,Manual,10000,Petrol,145,65.7,1.0
38125,Ford, Kuga,2016,16995,Automatic,25000,Diesel,145,52.3,2.0
38126,Ford, B-MAX,2017,11995,Manual,12500,Petrol,145,57.7,1.0
38127,Ford, Kuga,2017,12995,Manual,18000,Petrol,145,45.6,1.5
38128,Ford, Kuga,2015,15995,Automatic,27500,Petrol,235,38.2,1.5
38129,Ford, Fiesta,2018,11195,Manual,18000,Petrol,145,65.7,1.0
38130,Ford, Focus,2017,11495,Manual,20000,Petrol,20,58.9,1.0
38131,Ford, C-MAX,2017,11995,Manual,14000,Petrol,30,55.4,1.0
38132,Ford, Grand C-MAX,2016,12195,Automatic,8000,Diesel,30,58.9,1.5
38133,Ford, Ka+,2017,8495,Manual,11000,Petrol,30,57.7,1.2
38134,Ford, Kuga,2017,15599,Manual,40379,Diesel,145,54.3,2.0
38135,Ford, Kuga,2017,15549,Automatic,30547,Diesel,145,54.3,2.0
38136,Ford, Fiesta,2018,10299,Manual,36463,Petrol,145,56.5,1.0
38137,Ford, Fiesta,2018,10999,Manual,24453,Petrol,145,56.5,1.0
38138,Ford, EcoSport,2019,13149,Manual,2949,Petrol,145,53.3,1.0
38139,Ford, Fiesta,2013,5699,Manual,52484,Petrol,30,54.3,1.2
38140,Ford, Kuga,2018,15999,Manual,20550,Diesel,150,47.9,2.0
38141,Ford, Fiesta,2015,6999,Manual,61730,Petrol,0,65.7,1.0
38142,Ford, Focus,2014,6500,Manual,36200,Diesel,20,67.3,1.6
38143,Ford, Mondeo,2008,1995,Manual,130000,Diesel,200,47.9,2.0
38144,Ford, C-MAX,2007,2495,Manual,96000,Petrol,235,39.8,1.8
38145,Ford, Focus,2012,6995,Manual,48734,Diesel,125,56.5,2.0
38146,Ford, Mondeo,2016,9495,Manual,63372,Diesel,30,64.2,2.0
38147,Ford, Focus,2017,19495,Manual,8866,Petrol,145,41.5,2.0
38148,Ford, Focus,2019,25795,Manual,1175,Petrol,145,34.5,2.3
38149,Ford, Ka+,2018,7995,Manual,8525,Petrol,145,57.7,1.2
38150,Ford, Focus,2015,7199,Manual,45596,Petrol,20,61.4,1.0
38151,Ford, Fiesta,2017,10399,Manual,20533,Petrol,20,62.8,1.0
38152,Ford, C-MAX,2014,7500,Manual,38000,Diesel,30,61.4,1.6
38153,Ford, Fiesta,2008,694,Manual,82020,Petrol,145,47.1,1.2
38154,Ford, Galaxy,2014,10495,Automatic,22000,Diesel,160,47.1,2.0
38155,Ford, Focus,2016,9295,Manual,28000,Petrol,20,61.4,1.0
38156,Ford, Focus,2014,7495,Automatic,41000,Petrol,160,44.8,1.6
38157,Ford, Fiesta,2017,5994,Manual,119902,Diesel,265,78.5,1.5
38158,Ford, Focus,2017,9975,Manual,37166,Petrol,145,60.1,1.0
38159,Ford, Fiesta,2016,10475,Automatic,16000,Petrol,145,47.9,1.6
38160,Ford, Fiesta,2011,4250,Manual,70000,Petrol,125,50.4,1.2
38161,Ford, KA,2013,2975,Manual,69000,Petrol,30,57.7,1.2
38162,Ford, Focus,2007,5995,Manual,67000,Petrol,330,26.3,2.5
38163,Ford, Grand Tourneo Connect,2016,13995,Manual,13000,Diesel,30,64.2,1.5
38164,Ford, Kuga,2016,12995,Automatic,24000,Petrol,235,38.2,1.5
38165,Ford, Kuga,2017,12995,Manual,6000,Diesel,150,64.2,1.5
38166,Ford, Focus,2017,10295,Manual,19000,Petrol,20,61.4,1.0
38167,Ford, Focus,2016,10995,Manual,11000,Petrol,20,60.1,1.0
38168,Ford, Focus,2016,11499,Automatic,10703,Petrol,160,44.8,1.6
38169,Ford, S-MAX,2017,15450,Manual,39065,Diesel,125,56.5,2.0
38170,Ford, Kuga,2017,14499,Automatic,14119,Petrol,150,38.2,1.5
38171,Ford, Fiesta,2014,7995,Manual,45000,Petrol,20,62.8,1.0
38172,Ford, Fiesta,2015,8995,Manual,20000,Petrol,0,65.7,1.0
38173,Ford, Fiesta,2011,5150,Manual,67120,Petrol,150,48.7,1.6
38174,Ford, Fiesta,2016,6250,Manual,39949,Petrol,125,54.3,1.2
38175,Ford, Mondeo,2012,6250,Manual,74099,Diesel,150,53.3,2.0
38176,Ford, Fiesta,2014,6850,Manual,32965,Petrol,30,54.3,1.2
38177,Ford, Focus,2009,2995,Manual,93400,Petrol,200,42.2,1.6
38178,Ford, Fiesta,2015,8450,Manual,20712,Petrol,0,65.7,1.0
38179,Ford, Galaxy,2013,8495,Automatic,60000,Diesel,200,47.1,2.0
38180,Ford, Focus,2005,1995,Manual,40000,Petrol,205,44.1,1.6
38181,Ford, KA,2010,2995,Manual,90000,Diesel,30,67.3,1.2
38182,Ford, Focus,2014,7295,Manual,53000,Petrol,20,60.1,1.0
38183,Ford, C-MAX,2016,7299,Manual,45254,Diesel,20,68.9,1.5
38184,Ford, B-MAX,2012,6399,Manual,39384,Diesel,20,70.6,1.6
38185,Ford, Fiesta,2015,7449,Manual,44074,Diesel,0,76.4,1.5
38186,Ford, Fiesta,2016,6999,Manual,48138,Petrol,0,65.7,1.0
38187,Ford, Kuga,2018,13559,Manual,50226,Diesel,145,64.2,1.5
38188,Ford, Fiesta,2018,10399,Manual,37737,Diesel,145,58.9,1.5
38189,Ford, Galaxy,2016,19999,Automatic,18517,Diesel,145,52.3,2.0
38190,Ford, Fiesta,2017,8799,Manual,10604,Petrol,0,65.7,1.0
38191,Ford, KA,2016,6084,Manual,23511,Petrol,30,57.7,1.2
38192,Ford, Fiesta,2017,8959,Manual,8758,Petrol,125,54.3,1.2
38193,Ford, Focus,2018,12299,Manual,13264,Petrol,145,57.7,1.0
38194,Ford, Grand C-MAX,2018,14999,Manual,19035,Diesel,145,64.2,1.5
38195,Ford, Fiesta,2016,10499,Manual,25049,Petrol,20,62.8,1.0
38196,Ford, Fiesta,2017,11499,Manual,18419,Petrol,145,62.8,1.0
38197,Ford, Fiesta,2013,5999,Manual,75639,Petrol,0,65.7,1.0
38198,Ford, Focus,2018,13699,Manual,9533,Petrol,145,57.7,1.0
38199,Ford, Focus,2018,11999,Manual,13678,Petrol,145,57.7,1.0
38200,Ford, Focus,2016,10299,Manual,17507,Diesel,0,74.3,1.5
38201,Ford, Fiesta,2016,10489,Manual,31713,Petrol,145,47.9,1.6
38202,Ford, Fiesta,2016,8549,Manual,38903,Petrol,20,62.8,1.0
38203,Ford, Galaxy,2017,16599,Automatic,41757,Diesel,145,52.3,2.0
38204,Ford, Focus,2015,11999,Manual,37737,Diesel,20,67.3,2.0
38205,Ford, Fiesta,2013,5599,Manual,38321,Petrol,0,65.7,1.0
38206,Ford, Mondeo,2013,5699,Manual,76563,Diesel,125,57.7,2.0
38207,Ford, Focus,2014,5799,Manual,63785,Petrol,30,56.5,1.0
38208,Ford, Galaxy,2013,7599,Automatic,73701,Diesel,200,47.1,2.0
38209,Ford, Fiesta,2015,7399,Manual,49997,Petrol,0,65.7,1.0
38210,Ford, Focus,2018,11999,Manual,17431,Petrol,145,57.7,1.0
38211,Ford, Focus,2018,10999,Manual,27962,Petrol,145,57.7,1.0
38212,Ford, Focus,2018,11199,Manual,25084,Petrol,145,57.7,1.0
38213,Ford, Focus,2015,13499,Manual,41699,Diesel,20,67.3,2.0
38214,Ford, Focus,2016,10061,Manual,25544,Diesel,0,74.3,1.5
38215,Ford, Focus,2018,13299,Manual,16963,Diesel,145,74.3,1.5
38216,Ford, Focus,2015,7499,Manual,45363,Diesel,0,74.3,1.5
38217,Ford, Focus,2018,10999,Manual,31611,Petrol,145,60.1,1.0
38218,Ford, Fiesta,2016,9199,Manual,25250,Petrol,20,62.8,1.0
38219,Ford, Fiesta,2016,9749,Manual,16283,Petrol,0,65.7,1.0
38220,Ford, Fiesta,2014,6899,Manual,27540,Petrol,30,54.3,1.2
38221,Ford, Focus,2016,13999,Manual,38532,Diesel,20,67.3,2.0
38222,Ford, Fiesta,2017,9699,Manual,36643,Petrol,20,62.8,1.0
38223,Ford, Kuga,2017,15499,Manual,32523,Diesel,145,60.1,2.0
38224,Ford, Focus,2018,17499,Manual,25065,Diesel,145,67.3,2.0
38225,Ford, Fiesta,2015,8549,Manual,16754,Petrol,0,65.7,1.0
38226,Ford, Fiesta,2015,9369,Manual,14782,Petrol,20,62.8,1.0
38227,Ford, Grand C-MAX,2016,8749,Manual,77710,Diesel,30,64.2,1.5
38228,Ford, Fiesta,2017,8449,Manual,31233,Diesel,0,78.5,1.5
38229,Ford, Mondeo,2018,13699,Automatic,40517,Diesel,145,45.6,2.0
38230,Ford, Focus,2017,11999,Manual,22214,Diesel,145,74.3,1.5
38231,Ford, Kuga,2018,12999,Automatic,34947,Diesel,145,58.9,1.5
38232,Ford, Fiesta,2016,7999,Manual,21390,Petrol,125,54.3,1.2
38233,Ford, Focus,2016,10499,Manual,17606,Diesel,0,74.3,1.5
38234,Ford, EcoSport,2016,9389,Manual,24607,Petrol,125,52.3,1.0
38235,Ford, Focus,2016,8299,Manual,40344,Diesel,0,74.3,1.5
38236,Ford, Focus,2018,18699,Manual,11736,Petrol,145,41.5,2.0
38237,Ford, Focus,2007,2495,Manual,78000,Diesel,125,58.9,1.6
38238,Ford, Focus,2010,2995,Manual,88000,Petrol,205,42.2,1.6
38239,Ford, Fiesta,2015,7500,Semi-Auto,32000,Petrol,0,57.7,1.0
38240,Ford, Focus,2019,14699,Manual,11229,Petrol,145,60.1,1.0
38241,Ford, Fiesta,2016,8999,Manual,8381,Diesel,0,78.5,1.5
38242,Ford, B-MAX,2014,7199,Manual,22595,Petrol,30,57.7,1.0
38243,Ford, Fiesta,2011,5495,Manual,76648,Petrol,145,47.9,1.6
38244,Ford, Fiesta,2013,5995,Manual,44080,Petrol,0,65.7,1.0
38245,Ford, Fiesta,2012,6995,Manual,65177,Petrol,145,47.9,1.6
38246,Ford, Focus,2015,7450,Manual,69344,Petrol,20,61.4,1.0
38247,Ford, KA,2015,4450,Manual,49942,Petrol,30,57.7,1.2
38248,Ford, Focus,2012,6650,Manual,31626,Petrol,145,47.9,1.6
38249,Ford, Mondeo,2017,12450,Manual,48664,Diesel,145,65.7,2.0
38250,Ford, Kuga,2013,7499,Manual,67227,Diesel,145,53.3,2.0
38251,Ford, Kuga,2015,10999,Manual,60231,Diesel,125,60.1,2.0
38252,Ford, Fiesta,2016,7299,Manual,31877,Petrol,125,54.3,1.2
38253,Ford, S-MAX,2018,18949,Manual,21317,Diesel,145,56.5,2.0
38254,Ford, Kuga,2016,11999,Manual,27271,Diesel,125,60.1,2.0
38255,Ford, Fiesta,2018,10199,Manual,39271,Diesel,145,58.9,1.5
38256,Ford, Mondeo,2017,10895,Manual,37159,Diesel,20,68.9,2.0
38257,Ford, Focus,2016,9999,Manual,17907,Diesel,0,74.3,1.5
38258,Ford, Focus,2017,11999,Manual,12961,Petrol,145,57.7,1.0
38259,Ford, Focus,2015,10699,Automatic,21147,Petrol,145,46.3,1.5
38260,Ford, Mondeo,2005,675,Manual,108000,Petrol,260,36.2,1.8
38261,Ford, Kuga,2019,16399,Manual,11494,Petrol,145,39.2,1.5
38262,Ford, Mondeo,2016,8759,Manual,75374,Diesel,20,68.9,2.0
38263,Ford, Grand C-MAX,2016,8599,Manual,54727,Diesel,30,64.2,1.5
38264,Ford, Focus,2007,2799,Automatic,50403,Petrol,260,37.1,1.6
38265,Ford, Fiesta,2009,2799,Manual,70103,Petrol,145,47.1,1.2
38266,Ford, Focus,2009,3299,Manual,67416,Petrol,200,42.2,1.6
38267,Ford, Fiesta,2011,5799,Automatic,29475,Petrol,200,42.8,1.4
38268,Ford, Focus,2003,3999,Manual,56064,Petrol,325,31.0,2.0
38269,Ford, Focus,2011,5499,Manual,54901,Petrol,145,47.9,1.6
38270,Ford, Fiesta,2012,4999,Manual,41798,Petrol,150,48.7,1.4
38271,Ford, Focus,2009,4299,Automatic,39911,Petrol,265,37.7,1.6
38272,Ford, Fiesta,2016,8375,Manual,17679,Petrol,125,54.3,1.2
38273,Ford, Fiesta,2014,6995,Manual,41274,Petrol,0,65.7,1.0
38274,Ford, Fiesta,2018,11995,Automatic,20000,Petrol,145,48.7,1.0
38275,Ford, Focus,2011,6295,Manual,30000,Petrol,145,47.9,1.6
38276,Ford, KA,2013,3695,Manual,65000,Petrol,30,57.7,1.2
38277,Ford, Fiesta,2008,4490,Manual,56000,Petrol,145,49.6,1.4
38278,Ford, Mondeo,2014,5290,Manual,94000,Diesel,20,65.7,1.6
38279,Ford, Mondeo,2009,3790,Manual,79000,Diesel,200,48.7,1.8
38280,Ford, Mondeo,2014,7990,Manual,69000,Diesel,30,61.4,2.0
38281,Ford, Fiesta,2012,4350,Manual,63000,Diesel,125,50.4,2.0
38282,Ford, Focus,2012,7000,Manual,46849,Diesel,20,67.3,1.6
38283,Ford, Focus,2015,9300,Manual,20907,Petrol,20,60.1,1.0
38284,Ford, Fiesta,2016,6995,Manual,42000,Petrol,125,54.3,1.2
38285,Ford, EcoSport,2014,7495,Manual,55000,Petrol,160,44.8,1.5
38286,Ford, Galaxy,2010,6995,Manual,92000,Diesel,200,49.6,2.0
38287,Ford, Focus,2010,4799,Manual,41557,Petrol,200,42.8,1.6
38288,Ford, Fusion,2007,2299,Manual,62233,Petrol,200,42.8,1.6
38289,Ford, Fiesta,2008,4299,Manual,54733,Petrol,145,47.9,1.6
38290,Ford, Fusion,2008,3199,Manual,55789,Petrol,260,37.2,1.6
38291,Ford, Focus,2007,6995,Manual,68000,Petrol,325,26.3,2.5
38292,Ford, Focus,2016,7950,Manual,47000,Petrol,20,60.1,1.0
38293,Ford, Fiesta,2016,8250,Manual,37885,Petrol,20,62.8,1.0
38294,Ford, Focus,2008,3000,Manual,91000,Petrol,160,51.4,1.0
38295,Ford, Kuga,2018,14750,Manual,47500,Petrol,145,45.6,1.5
38296,Ford, EcoSport,2018,14650,Manual,8200,Petrol,145,51.4,1.0
38297,Ford, Focus,2017,12000,Automatic,20000,Petrol,125,51.4,1.0
38298,Ford, KA,2016,4500,Manual,43151,Petrol,30,57.7,1.2
38299,Ford, Fiesta,2013,6495,Manual,41000,Petrol,0,65.7,1.0
38300,Ford, Fiesta,2014,6195,Manual,52000,Petrol,0,65.7,1.0
38301,Ford, Focus,2013,6695,Manual,43000,Petrol,150,47.9,1.6
38302,Ford, Fiesta,2014,6000,Manual,38000,Petrol,30,54.3,1.2
38303,Ford, Fiesta,2014,7295,Manual,37000,Petrol,0,65.7,1.0
38304,Ford, C-MAX,2015,6495,Manual,53172,Diesel,30,61.4,1.6
38305,Ford, Fiesta,2016,8295,Manual,45000,Petrol,20,62.8,1.0
38306,Ford, KA,2009,3695,Manual,24000,Petrol,30,55.4,1.2
38307,Ford, Fiesta,2011,5195,Manual,66000,Petrol,150,47.9,1.6
38308,Ford, Kuga,2018,15721,Manual,17881,Petrol,145,45.6,1.5
38309,Ford, EcoSport,2018,11500,Manual,19854,Petrol,150,54.3,1.0
38310,Ford, Fiesta,2009,4995,Manual,50000,Petrol,145,47.9,1.6
38311,Ford, Mondeo,2007,1495,Manual,127000,Petrol,260,37.2,1.8
38312,Ford, Fiesta,2010,4295,Manual,83000,Petrol,145,48.7,1.4
38313,Ford, Focus,2012,5495,Manual,73000,Diesel,20,67.3,1.6
38314,Ford, Fiesta,2010,3995,Manual,90000,Petrol,145,49.6,1.4
38315,Ford, Focus,2008,3495,Manual,73000,Petrol,200,42.2,1.6
38316,Ford, Focus,2009,3995,Manual,93000,Petrol,200,42.8,1.6
38317,Ford, Focus,2010,3495,Manual,100000,Diesel,30,62.8,1.6
38318,Ford, Mondeo,2014,5795,Automatic,98000,Diesel,145,50.4,2.0
38319,Ford, B-MAX,2013,5000,Manual,70470,Petrol,145,47.1,1.4
38320,Ford, Fiesta,2016,7500,Manual,65140,Petrol,0,65.7,1.0
38321,Ford, Fiesta,2016,7695,Manual,43680,Diesel,0,88.3,1.5
38322,Ford, S-MAX,2017,11295,Manual,111770,Diesel,125,56.5,2.0
38323,Ford, Kuga,2015,9295,Manual,88650,Diesel,125,60.1,2.0
38324,Ford, Fiesta,2012,5995,Manual,43008,Diesel,20,68.9,1.4
38325,Ford, Fiesta,2012,4995,Manual,54700,Diesel,20,68.9,1.4
38326,Ford, B-MAX,2013,5895,Manual,35000,Petrol,145,47.1,1.4
38327,Ford, Escort,1996,3000,Manual,50000,Petrol,265,34.4,1.8
38328,Ford, Focus,2017,12295,Manual,22327,Petrol,145,51.4,1.5
38329,Ford, Focus,2017,12259,Manual,18006,Diesel,145,74.3,1.5
38330,Ford, Focus,2016,9899,Manual,33228,Petrol,20,60.1,1.0
38331,Ford, S-MAX,2016,13379,Manual,65904,Diesel,125,56.5,2.0
38332,Ford, Focus,2016,8299,Manual,44973,Diesel,0,83.1,1.5
38333,Ford, Kuga,2019,16199,Manual,18386,Petrol,145,34.4,1.5
38334,Ford, C-MAX,2016,9999,Manual,17442,Diesel,20,68.9,1.5
38335,Ford, Focus,2018,13439,Manual,5889,Petrol,145,57.7,1.0
38336,Ford, Fiesta,2014,8279,Manual,34600,Petrol,0,65.7,1.0
38337,Ford, Fiesta,2014,7199,Manual,20129,Petrol,30,54.3,1.2
38338,Ford, Fiesta,2012,3995,Manual,83000,Diesel,0,85.6,1.6
38339,Ford, Focus,2013,6199,Manual,44235,Petrol,20,58.9,1.0
38340,Ford, Fiesta,2015,7759,Manual,18380,Petrol,125,54.3,1.2
38341,Ford, Kuga,2018,15649,Manual,13805,Diesel,145,54.3,1.5
38342,Ford, KA,2014,4689,Manual,51534,Petrol,30,57.7,1.2
38343,Ford, Focus,2018,11799,Manual,20417,Petrol,145,60.1,1.0
38344,Ford, Fiesta,2016,5599,Manual,86046,Diesel,0,78.5,1.5
38345,Ford, Focus,2015,7899,Manual,61491,Petrol,20,60.1,1.0
38346,Ford, Fiesta,2013,5879,Manual,51000,Petrol,30,54.3,1.2
38347,Ford, Mondeo,2018,14599,Manual,27206,Diesel,145,62.8,2.0
38348,Ford, Puma,2002,2195,Manual,108000,Petrol,230,38.2,1.7
38349,Ford, Puma,2002,2695,Manual,69000,Petrol,220,38.7,1.6
38350,Ford, Focus,2012,6495,Automatic,79000,Petrol,155,44.1,1.6
38351,Ford, Galaxy,2005,1995,Manual,114000,Petrol,305,28.0,2.3
